scenario_id,scenario_name,primary_stress,range_band,trial_id,config,RMSE_3D_m,FDE_0p3s_m,lock_loss_binary,TFTL_s,cueing_success_binary,modality_switches,p99_tick_latency_ms,notes
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,15,B1,2.249,1.77,1,,,0,0.889,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,15,B3,1.716,1.497,1,,,0,1.158,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,15,B4,1.22,0.839,0,0.981,,0,2.259,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,15,B6,1.766,1.487,0,0.151,1,0,2.389,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,15,Ours,1.342,1.167,0,0.213,1,1,2.481,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,16,B1,2.153,1.877,1,,,0,0.871,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,16,B3,1.881,1.364,1,,,0,1.27,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,16,B4,2.056,1.655,0,1.075,,0,2.258,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,16,B6,1.802,1.45,1,0.184,1,0,2.41,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,16,Ours,1.289,1.186,0,0.221,1,3,2.503,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,17,B1,2.056,1.681,1,,,0,0.771,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,17,B3,1.888,1.508,1,,,0,1.17,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,17,B4,1.665,1.466,0,0.916,,0,2.278,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,17,B6,1.285,1.126,0,0.187,1,0,2.442,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,17,Ours,1.603,1.266,0,0.219,1,1,2.513,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,18,B1,2.37,2.0,1,,,0,0.78,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,18,B3,1.685,1.27,1,,,0,1.23,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,18,B4,1.698,1.306,0,0.978,,0,2.26,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,18,B6,2.198,1.713,0,0.207,1,0,2.415,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,18,Ours,1.648,1.449,0,0.203,1,3,2.575,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,19,B1,2.222,1.715,1,,,0,0.716,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,19,B3,1.917,1.573,1,,,0,1.229,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,19,B4,1.752,1.607,0,0.968,,0,2.299,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,19,B6,1.825,1.436,0,0.211,1,0,2.328,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,19,Ours,1.795,1.756,0,0.19,1,1,2.473,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,20,B1,2.217,1.883,1,,,0,0.833,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,20,B3,1.896,1.619,1,,,0,1.163,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,20,B4,1.524,0.983,0,0.871,,0,2.308,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,20,B6,1.673,1.387,0,0.169,1,0,2.49,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,20,Ours,1.509,1.45,0,0.229,1,2,2.5,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,21,B1,1.523,1.287,1,,,0,0.848,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,21,B3,2.503,1.997,1,,,0,1.232,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,21,B4,2.081,1.718,0,0.828,,0,2.372,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,21,B6,1.456,1.327,0,0.18,1,0,2.452,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,21,Ours,1.149,1.081,0,0.2,1,3,2.475,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,22,B1,2.341,1.86,1,,,0,0.897,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,22,B3,2.265,1.795,1,,,0,1.171,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,22,B4,1.772,1.33,0,0.965,,0,2.337,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,22,B6,1.618,1.122,0,0.215,1,0,2.347,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,22,Ours,1.289,1.162,0,0.179,1,3,2.522,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,23,B1,2.302,1.829,1,,,0,0.84,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,23,B3,1.828,1.533,0,,,0,1.195,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,23,B4,1.927,1.751,0,0.794,,0,2.288,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,23,B6,2.001,1.69,0,0.182,1,0,2.381,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,23,Ours,1.505,1.242,0,0.198,1,3,2.496,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,24,B1,1.741,1.471,1,,,0,0.788,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,24,B3,2.062,1.658,1,,,0,1.139,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,24,B4,1.936,1.608,1,1.011,,0,2.383,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,24,B6,1.937,1.553,0,0.191,1,0,2.37,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,24,Ours,1.488,1.219,0,0.185,1,3,2.471,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,25,B1,2.447,1.954,1,,,0,0.834,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,25,B3,1.735,1.562,1,,,0,1.194,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,25,B4,1.488,1.348,0,0.899,,0,2.309,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,25,B6,1.459,1.029,0,0.172,1,0,2.36,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,25,Ours,1.664,1.338,0,0.189,1,2,2.479,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,26,B1,2.198,1.933,1,,,0,0.801,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,26,B3,1.711,1.422,1,,,0,1.28,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,26,B4,1.845,1.487,0,0.971,,0,2.391,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,26,B6,1.864,1.636,0,0.198,1,0,2.392,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,26,Ours,1.599,1.401,0,0.207,1,3,2.508,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,27,B1,2.402,1.961,1,,,0,0.787,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,27,B3,1.369,1.045,1,,,0,1.171,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,27,B4,1.956,1.454,0,0.965,,0,2.31,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,27,B6,1.876,1.566,0,0.252,0,0,2.411,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,27,Ours,1.788,1.568,0,0.196,1,3,2.468,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,28,B1,2.734,2.127,1,,,0,0.763,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,28,B3,1.903,1.484,1,,,0,1.189,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,28,B4,1.829,1.503,0,1.05,,0,2.363,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,28,B6,1.739,1.428,0,0.203,1,0,2.449,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,28,Ours,1.383,1.354,0,0.188,1,2,2.427,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,29,B1,2.329,1.952,1,,,0,0.845,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,29,B3,1.803,1.441,1,,,0,1.183,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,29,B4,2.239,1.733,0,0.948,,0,2.355,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,29,B6,1.429,1.083,0,0.192,1,0,2.363,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,29,Ours,1.439,1.218,0,0.176,1,3,2.401,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,30,B1,2.429,1.824,1,,,0,0.886,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,30,B3,1.808,1.517,1,,,0,1.223,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,30,B4,1.958,1.344,0,0.972,,0,2.334,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,30,B6,1.729,1.362,0,0.224,1,0,2.461,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,30,Ours,1.242,1.023,0,0.177,1,3,2.458,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,31,B1,2.542,2.038,1,,,0,0.743,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,31,B3,1.796,1.402,1,,,0,1.192,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,31,B4,1.68,1.258,0,0.924,,0,2.267,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,31,B6,1.962,1.658,0,0.211,1,0,2.362,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,31,Ours,1.573,1.325,0,0.175,1,1,2.575,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,32,B1,2.198,1.856,1,,,0,0.909,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,32,B3,1.766,1.457,1,,,0,1.294,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,32,B4,2.185,1.987,0,0.885,,0,2.308,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,32,B6,1.997,1.616,0,0.196,1,0,2.383,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,32,Ours,1.538,1.243,0,0.207,1,2,2.51,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,33,B1,2.376,2.0,1,,,0,0.799,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,33,B3,1.439,1.149,1,,,0,1.249,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,33,B4,1.829,1.349,0,1.004,,0,2.386,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,33,B6,2.179,1.82,0,0.238,1,0,2.406,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,33,Ours,1.703,1.308,0,0.221,1,2,2.471,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,34,B1,2.494,2.012,1,,,0,0.712,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,34,B3,2.356,1.927,1,,,0,1.149,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,34,B4,1.369,1.239,0,0.872,,0,2.288,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,34,B6,1.644,1.242,0,0.184,1,0,2.427,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,34,Ours,1.337,1.172,0,0.215,1,2,2.529,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,35,B1,2.521,2.081,1,,,0,0.862,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,35,B3,2.026,1.665,1,,,0,1.157,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,35,B4,1.707,1.38,0,1.015,,0,2.291,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,35,B6,1.323,1.016,1,0.181,1,0,2.51,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,35,Ours,1.386,1.201,0,0.211,1,1,2.579,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,36,B1,2.205,1.765,1,,,0,0.799,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,36,B3,1.745,1.451,1,,,0,1.173,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,36,B4,1.493,1.314,0,0.887,,0,2.328,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,36,B6,1.218,1.047,0,0.192,1,0,2.298,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,36,Ours,1.282,0.91,0,0.223,1,3,2.486,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,37,B1,1.679,1.352,1,,,0,0.828,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,37,B3,2.046,1.508,1,,,0,1.117,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,37,B4,1.658,1.212,0,1.023,,0,2.299,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,37,B6,2.078,1.67,0,0.203,1,0,2.405,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,37,Ours,1.335,1.282,0,0.219,1,1,2.464,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,38,B1,2.433,1.971,1,,,0,0.786,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,38,B3,1.967,1.687,1,,,0,1.278,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,38,B4,1.551,1.285,0,0.871,,0,2.278,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,38,B6,1.992,1.725,1,0.213,1,0,2.361,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,38,Ours,1.603,1.288,0,0.228,1,3,2.398,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,39,B1,1.934,1.643,1,,,0,0.815,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,39,B3,1.87,1.568,1,,,0,1.198,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,39,B4,1.645,1.227,0,0.969,,0,2.33,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,39,B6,1.284,0.97,0,0.221,1,0,2.347,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,39,Ours,1.227,1.03,0,0.21,1,2,2.52,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,40,B1,2.276,1.8,1,,,0,0.731,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,40,B3,2.736,2.089,1,,,0,1.207,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,40,B4,1.737,1.452,0,0.774,,0,2.313,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,40,B6,1.722,1.435,0,0.166,1,0,2.48,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,40,Ours,1.269,1.089,1,0.233,1,2,2.409,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,41,B1,2.247,1.905,1,,,0,0.797,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,41,B3,1.99,1.709,1,,,0,1.161,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,41,B4,1.874,1.743,0,1.08,,0,2.335,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,41,B6,1.142,1.048,0,0.215,1,0,2.513,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,41,Ours,1.116,0.876,0,0.159,1,1,2.543,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,42,B1,1.587,1.222,1,,,0,0.789,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,42,B3,1.511,1.33,1,,,0,1.258,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,42,B4,1.702,1.21,0,1.091,,0,2.309,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,42,B6,2.033,1.619,0,0.208,1,0,2.328,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,42,Ours,1.384,0.841,0,0.218,1,3,2.445,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,43,B1,2.444,2.044,1,,,0,0.745,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,43,B3,2.045,1.726,1,,,0,1.242,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,43,B4,2.42,1.906,0,1.064,,0,2.308,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,43,B6,2.306,1.913,0,0.221,1,0,2.343,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,43,Ours,1.278,1.076,0,0.177,1,1,2.484,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,44,B1,2.585,2.07,1,,,0,0.772,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,44,B3,1.82,1.417,1,,,0,1.216,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,44,B4,1.592,1.177,0,1.081,,0,2.259,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,44,B6,1.841,1.535,0,0.203,1,0,2.405,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,44,Ours,1.798,1.575,0,0.173,1,1,2.48,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,45,B1,1.924,1.408,1,,,0,0.811,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,45,B3,1.524,1.398,0,,,0,1.265,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,45,B4,1.474,1.352,0,1.008,,0,2.261,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,45,B6,1.807,1.384,0,0.205,1,0,2.342,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,45,Ours,1.395,1.072,0,0.225,1,2,2.46,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,46,B1,2.326,1.912,1,,,0,0.833,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,46,B3,1.589,1.298,1,,,0,1.156,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,46,B4,1.5,1.183,0,0.803,,0,2.344,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,46,B6,1.683,1.4,0,0.157,1,0,2.451,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,46,Ours,1.469,1.104,0,0.208,1,1,2.53,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,47,B1,1.773,1.45,1,,,0,0.839,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,47,B3,1.545,1.259,0,,,0,1.263,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,47,B4,1.783,1.505,0,0.817,,0,2.251,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,47,B6,2.155,1.795,0,0.217,1,0,2.423,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,47,Ours,1.669,1.449,0,0.191,1,2,2.529,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,48,B1,2.474,2.208,1,,,0,0.817,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,48,B3,1.618,1.325,1,,,0,1.216,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,48,B4,1.785,1.481,0,0.929,,0,2.282,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,48,B6,1.87,1.511,0,0.199,1,0,2.431,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,48,Ours,1.778,1.275,0,0.229,1,2,2.553,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,49,B1,2.38,1.942,1,,,0,0.769,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,49,B3,2.047,1.831,1,,,0,1.15,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,49,B4,1.914,1.574,0,0.882,,0,2.292,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,49,B6,2.577,2.065,0,0.181,1,0,2.359,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,49,Ours,1.473,0.98,0,0.204,1,1,2.502,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,50,B1,2.318,1.994,1,,,0,0.827,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,50,B3,1.903,1.693,1,,,0,1.238,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,50,B4,1.724,1.48,1,0.866,,0,2.23,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,50,B6,1.283,1.089,0,0.243,1,0,2.363,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,50,Ours,1.64,1.528,0,0.209,1,3,2.494,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,1,B1,2.631,2.322,1,,,0,0.697,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,1,B3,2.495,1.899,1,,,0,1.238,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,1,B4,1.941,1.496,0,2.917,,0,2.28,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,1,B6,2.191,1.77,0,0.447,1,0,2.413,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,1,Ours,1.802,1.658,0,0.436,1,1,2.49,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,2,B1,3.093,2.438,1,,,0,0.801,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,2,B3,2.692,2.169,1,,,0,1.22,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,2,B4,2.795,2.301,0,3.293,,0,2.363,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,2,B6,2.167,1.843,1,0.394,1,0,2.434,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,2,Ours,1.519,1.187,0,0.421,1,3,2.43,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,3,B1,2.275,1.945,1,,,0,0.786,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,3,B3,2.657,2.217,1,,,0,1.144,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,3,B4,2.12,1.763,0,3.054,,0,2.344,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,3,B6,2.027,1.624,0,0.474,0,0,2.283,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,3,Ours,1.83,1.688,0,0.471,1,3,2.432,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,4,B1,3.417,2.813,1,,,0,0.764,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,4,B3,2.595,2.09,1,,,0,1.242,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,4,B4,2.336,1.8,1,2.924,,0,2.437,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,4,B6,1.787,1.471,0,0.452,1,0,2.302,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,4,Ours,2.039,1.856,0,0.479,1,1,2.496,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,5,B1,3.062,2.568,1,,,0,0.727,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,5,B3,3.017,2.707,1,,,0,1.192,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,5,B4,2.239,2.011,1,3.319,,0,2.294,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,5,B6,2.05,1.802,0,0.397,1,0,2.43,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,5,Ours,1.803,1.491,0,0.402,0,2,2.395,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,6,B1,2.5,1.937,1,,,0,0.803,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,6,B3,2.854,2.259,1,,,0,1.203,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,6,B4,2.126,1.748,0,3.128,,0,2.255,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,6,B6,2.405,1.908,0,0.438,1,0,2.339,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,6,Ours,1.748,1.436,0,0.361,1,2,2.51,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,7,B1,3.076,2.651,1,,,0,0.853,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,7,B3,1.957,1.563,1,,,0,1.251,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,7,B4,1.519,1.239,0,2.631,,0,2.403,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,7,B6,2.551,2.004,0,0.412,1,0,2.437,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,7,Ours,1.742,1.618,0,0.449,1,1,2.582,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,8,B1,3.41,2.808,1,,,0,0.739,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,8,B3,2.504,2.024,1,,,0,1.22,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,8,B4,2.131,1.802,0,2.938,,0,2.319,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,8,B6,1.969,1.649,1,0.332,1,0,2.477,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,8,Ours,2.018,1.712,0,0.362,1,1,2.462,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,9,B1,2.253,1.646,1,,,0,0.813,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,9,B3,2.47,2.021,1,,,0,1.218,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,9,B4,2.345,2.061,0,3.085,,0,2.315,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,9,B6,2.204,1.603,0,0.419,1,0,2.484,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,9,Ours,1.857,1.653,0,0.439,1,2,2.533,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,10,B1,2.866,2.155,1,,,0,0.836,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,10,B3,2.923,2.441,1,,,0,1.239,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,10,B4,2.766,2.234,0,4.059,,0,2.318,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,10,B6,2.428,1.95,0,0.437,1,0,2.403,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,10,Ours,2.544,2.088,0,0.407,1,2,2.503,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,11,B1,3.199,2.518,1,,,0,0.813,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,11,B3,2.567,2.05,1,,,0,1.277,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,11,B4,2.177,1.483,0,2.897,,0,2.304,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,11,B6,2.592,2.133,0,0.454,0,0,2.346,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,11,Ours,2.272,1.785,0,0.375,1,2,2.426,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,12,B1,3.324,2.61,1,,,0,0.763,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,12,B3,2.441,1.987,1,,,0,1.066,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,12,B4,2.267,1.793,0,2.666,,0,2.201,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,12,B6,2.644,2.063,0,0.304,1,0,2.439,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,12,Ours,1.908,1.714,0,0.368,0,2,2.533,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,13,B1,3.136,2.694,1,,,0,0.813,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,13,B3,2.276,1.902,1,,,0,1.138,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,13,B4,2.181,1.828,1,3.362,,0,2.288,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,13,B6,2.1,1.612,0,0.378,1,0,2.389,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,13,Ours,2.175,1.816,0,0.415,1,2,2.591,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,14,B1,2.765,2.367,1,,,0,0.838,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,14,B3,2.439,1.952,1,,,0,1.233,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,14,B4,1.979,1.475,0,3.418,,0,2.32,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,14,B6,2.501,2.049,0,0.425,1,0,2.417,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,14,Ours,1.623,1.476,0,0.308,1,2,2.561,
S4,Pop-up reversal,Abrupt maneuver,far_300_800m,15,B1,3.444,2.759,1,,,0,0.706,
